PC-ID_id,PC-Substance_synonyms_E
10658,Indole
10659,52002-03-6
10660,C00464
10661,Mannan
10662,Mannoglycan
10663,2-Acetoin
10664,3-Hydroxy-2-butanone
10665,3-Hydroxybutan-2-one
10666,513-86-0
10667,Acetoin
10668,C00466
10669,Dimethylketol
10670,"3-Hydroxy-1,3,5(10)-estratrien-17-one"
10671,53-16-7
10673,C00468
10674,Estrone
10675,64-17-5
10676,C00469
10677,Ethanol
10678,Ethyl alcohol
10679,Methylcarbinol
10680,"(1,4-alpha-D-Galacturonide)n"
10681,C00470
10682,De-esterified pectin
10683,Pectate
10684,Pectic acid
10685,"Poly(1,4-alpha-D-galacturonate)"
10686,"Poly(1,4-alpha-D-galacturonate)(n)"
10687,[(1->4)-alpha-D-Galacturonosyl]n
10688,alpha-D-Polygalacturonic acid
10689,"1,4-Benzoquinone"
10690,106-51-4
10691,"2,5-Cyclohexadiene-1,4-dione"
10692,C00472
10694,Chinone
10695,Quinone
10696,p-Benzoquinone
10697,C00473
10698,Retinol
10699,Vitamin A
10700,Vitamin A1
10702,all-trans-Retinol
10703,488-81-3
10704,Adonitol
10705,C00474
10706,Ribitol
10707,65-46-3
10708,C00475
10709,Cytidine
10710,1114-34-7
10711,C00476
10712,D-Lyxose
10713,3604-87-3
10714,C00477
10715,Ecdysone
10716,1402-10-4
10717,C00478
10718,Lichenan
10719,Lichenin
10720,123-38-6
10721,C00479
10722,Propanal
10723,Propionaldehyde
10724,9057-02-7
10725,C00480
10726,Pullulan
10727,"1,2-Diazole"
10728,288-13-1
10729,C00481
10730,Pyrazole
10731,"3,5-Dimethoxy-4-hydroxycinnamic acid"
10732,C00482
10733,Sinapate
10734,Sinapic acid
10735,2-(p-Hydroxyphenyl)ethylamine
10736,51-67-2
10737,C00483
10738,Tyramine
10739,Arylamide
10740,C00484
10741,635-65-4
10742,Bilirubin
10743,C00486
10744,3-Hydroxy-4-trimethylammoniobutanoate
10745,406-76-8
10746,C00487
10747,Carnitine
10748,gamma-Trimethyl-hydroxybutyrobetaine
10749,75-12-7
10750,C00488
10751,Formamide
10752,Methanamide
10753,"1,3-Propanedicarboxylic acid"
10754,110-94-1
10755,C00489
10756,Glutarate
10757,Glutaric acid
10758,Pentanedioic acid
10759,97-65-4
10760,C00490
10761,Itaconate
10762,Itaconic acid
10763,Methylenesuccinic acid
10764,56-89-3
10765,C00491
10766,L-Cystine
10767,L-Dicysteine
10768,L-alpha-Diamino-beta-dithiolactic acid
10769,512-69-6
10770,6G-alpha-D-galactosylsucrose
10771,C00492
10772,Gossypose
10773,Melitose
10774,Melitriose
10775,Raffinose
10776,138-59-0
10777,"3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid"
10778,C00493
10779,Shikimate
10780,Shikimic acid
10781,32385-11-8
10782,Antibiotic 6640
10783,C00494
10784,Dehydrogentamicin Cla
10785,Rickamicin
10786,Sisomicin
10787,519-57-3
10788,C00495
10789,Sulochrin
10790,60267-61-0
10791,C00496
10792,Ubiquitin
10793,(R)-Malate
10794,636-61-3
10795,C00497
10796,D-Malate
10797,D-Malic acid
10798,ADP-alpha-D-glucose
10799,ADP-glucose
10800,Adenosine diphosphoglucose
10801,C00498
10802,99-16-1
10803,Allantoate
10804,Allantoic acid
10805,C00499
10806,114-25-0
10807,Biliverdin
10808,Biliverdin IX alpha
10809,C00500
10810,C00501
10811,CDP-D-Glucose
10812,CDP-glucose
10813,526-91-0
10814,C00502
10815,D-Xylonate
10816,149-32-6
10817,C00503
10818,Erythrite
10819,Erythritol
10820,Erythrol
10821,Phycite
10822,Phycitol
10823,59-30-3
10824,C00504
10825,Folate
10826,Folic acid
10827,Pteroylglutamic acid
10828,1403-66-3
10829,C00505
10830,Gentamicin
10831,13100-82-8
10832,2-Amino-3-sulfopropionic acid
10833,3-Sulfoalanine
10834,C00506
10835,L-Cysteate
10836,L-Cysteic acid
10837,6-Deoxy-L-mannose
10839,C00507
10840,L-Mannomethylose
10841,L-Rhamnopyranose
10842,L-Rhamnose
10843,2042-27-5
10844,C00508
10845,L-Arabinoketose
10846,L-Arabinulose
10847,L-Riboketose
10848,L-Ribulose
10849,L-erythro-Pentulose
10850,(-)-(2S)-Naringenin
10851,(2S)-Naringenin
10852,"4',5,7-Trihydroxyflavanone"
10853,480-41-1
10854,C00509
10855,Naringenin
10856,(9Z)-Octadecenoyl-CoA
10857,C00510
10858,Oleoyl-CoA
10859,2-Propenoic acid
10860,79-10-7
10861,Acrylate
10862,Acrylic acid
10863,C00511
10864,Propenoate
10865,Vinylformic acid
10866,6756-74-7
10867,Benzoyl-CoA
10868,C00512
10869,S-Benzoyl-coenzyme A
10870,C00513
10871,CDP-glycerol
10872,642-99-9
10873,C00514
10874,D-Mannonate
10875,348-66-3
10876,C00515
10877,D-Ornithine
10878,C00516
10879,Fibronectin
10880,629-80-1
10881,C00517
10882,Hexadecanal
10883,Palmitaldehyde
10884,9004-61-9
10885,C00518
10886,Hyaluronan
10887,Hyaluronate
10888,Hyaluronic acid
10889,"[beta-N-Acetyl-D-glucosaminyl(1,4)beta-D-glucuronosyl(1,3)]n"
10890,2-Aminoethanesulfinic acid
10891,300-84-5
10892,C00519
10893,Hypotaurine
10894,(-)-(4S)-Limonene
10895,(-)-(S)-Limonene
10896,(-)-Limonene
10897,5989-54-8
10898,C00521
10899,(R)-Pantoate
10900,470-29-1
10901,C00522
10902,Pantoate
10903,Pantoic acid
10904,3alpha-Hydroxy-5alpha-androstan-17-one
10905,53-41-8
10906,Androsterone
10907,C00523
10908,9007-43-6
10909,C00524
10910,Cytochrome c
10911,Holocytochrome c
10912,153-94-6
10913,C00525
10914,D-Tryptophan
10915,2'-Deoxyuridine
10916,2-Deoxyuridine
10917,951-78-0
10918,C00526
10919,Deoxyuridine
10920,3131-84-8
10921,C00527
10922,Glutaryl-CoA
10923,C00528
10924,Glycopeptide
10925,"1,4-Benzenediol"
10926,"1,4-Dihydroxybenzene"
10927,123-31-9
10928,4-Hydroxyphenol
10929,"Benzene-1,4-diol"
10930,C00530
10931,Hydroquinone
10932,Quinol
10933,p-Benzenediol
10934,C00531
10935,Itaconyl-CoA
10936,7643-75-6
10937,C00532
10938,L-Arabinitol
10939,L-Arabinol
10940,L-Arabitol
10941,L-Lyxitol
10942,10102-43-9
10943,C00533
10944,NO
10945,Nitric oxide
10946,Nitrogen monoxide
10947,85-87-0
10948,C00534
10949,PM
10950,Pyridoxamine
10951,17beta-Hydroxy-4-androsten-3-one
10952,58-22-0
10953,C00535
10954,Testosterone
10955,C00536
10956,Inorganic triphosphate
10957,Triphosphate
10958,Triphosphoric acid
10959,Tripolyphosphate
10960,2-Oxoaldehyde
10961,C00538
10962,Aromatic acid
10963,Aromatic carboxylic acid
10964,C00539
10965,C00540
10966,Cinnamoyl-CoA
10967,S-(Cinnamoyl) coenzyme A
10968,14463-33-3
10969,C00541
10970,Cob(II)alamin
10971,Vitamin B12r
10972,535-34-2
10973,C00542
10974,Cystathionine
10975,(CH3)2NH
10976,124-40-3
10977,C00543
10978,Dimethylamine
10979,"2,5-Dihydroxyphenylacetate"
10980,"2,5-Dihydroxyphenylacetic acid"
10981,451-13-8
10982,C00544
10983,Homogentisate
10984,Homogentisic acid
10985,608-53-7
10986,C00545
10987,L-Arabinonate
10988,2-Ketopropionaldehyde
10989,2-Oxopropanal
10990,78-98-8
10991,C00546
10992,Methylglyoxal
10993,Pyruvaldehyde
10994,Pyruvic aldehyde
10995,"4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol"
10996,51-41-2
10997,Arterenol
10998,C00547
10999,L-Noradrenaline
11000,Noradrenaline
11001,Norepinephrine
11002,122-79-2
11003,"Acetic acid,phenyl ester"
11004,Acetylphenol
11006,C00548
11007,Phenyl acetate
11008,C00549
11009,RNA (poly(U))
11010,C00550
11011,Sphingomyelin
11012,9041-22-9
11014,C00551
11015,beta-D-Glucan
11016,beta-Glucan
11018,147-73-9
11020,C00552
11022,meso-Tartaric acid
11023,meso-Tartrate
11024,(+)-Neomenthol
11025,2216-52-6
11026,C00553
11027,4-Aminobutanal
11028,4-Aminobutyraldehyde
11029,C00555
11030,100-51-6
11031,Benzenemethanol
11032,Benzyl alcohol
11033,C00556
11034,Hydroxymethylbenzene
11035,Phenylcarbinol
11036,Phenylmethanol
11037,alpha-Hydroxytoluene
11038,120-92-3
11039,C00557
11040,Cyclopentanone
11041,C00558
11042,D-Tagaturonate
11043,D-Tagaturonic acid
11044,2'-Deoxyadenosine
11045,958-09-8
11046,C00559
11047,Deoxyadenosine
11048,(R)-Mandelonitrile
11049,Benzaldehyde cyanohydrin
11050,C00561
11051,Mandelonitrile
11052,C00562
11053,Phosphoprotein
11054,36357-77-4
11055,C00563
11056,Phosphoramidon
11057,(CH3)3N
11058,75-50-3
11059,C00565
11060,"N,N-Dimethylmethanamine"
11061,Trimethylamine
11062,(3S)-Citryl-CoA
11063,C00566
11064,150-13-0
11065,4-Aminobenzoate
11066,4-Aminobenzoic acid
11067,ABEE
11068,C00568
11069,p-Aminobenzoate
11070,9036-66-2
11071,Arabinogalactan
11072,Arabinogalactoglycan
11073,C00569
11074,3036-18-8
11075,C00570
11076,CDP-ethanolamine
11077,Cytidine diphosphate ethanolamine
11078,108-91-8
11079,C00571
11080,Cyclohexanamine
11081,Cyclohexylamine
11082,C00573
11083,Keratan
11084,Keratan 6'-sulfate
11085,Keratan sulfate
11086,Kerato 6'-sulfate
11087,Kerato sulfate
11088,C00574
11089,beta-D-Fucoside
11090,"3',5'-Cyclic AMP"
11091,60-92-4
11092,"Adenosine 3',5'-cyclic phosphate"
11093,"Adenosine 3',5'-phosphate"
11094,C00575
11095,Cyclic AMP
11096,Cyclic adenylic acid
11097,cAMP
11098,7418-61-3
11099,Betaine aldehyde
11100,C00576
11101,C00577
11102,D-Glyceraldehyde
11103,3884-47-7
11104,C00579
11105,Dihydrolipoamide
11106,Dihydrothioctamide
11107,75-18-3
11108,C00580
11109,Dimethyl sulfide
11110,Methyl sulfide
11111,Methyl thioether
11112,352-97-6
11113,C00581
11114,Glycocyamine
11115,Guanidinoacetate
11116,Guanidinoacetic acid
11117,Guanidoacetic acid
11118,N-Amidinoglycine
11119,C00582
11120,Phenylacetyl coenzyme A
11121,Phenylacetyl-CoA
11122,"1,2-Propanediol"
11123,57-55-6
11124,C00583
11125,"Propane-1,2-diol"
11126,Propylene glycol
11127,"(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate"
11128,"(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprosta-5,13-dienoate"
11129,363-24-6
11130,C00584
11131,Dinoprostone
11132,PGE2
11133,Prostaglandin E2
11134,C00585
11135,Protein tyrosine
11136,[Protein]-L-tyrosine
11137,154-17-6
11138,2-Deoxy-D-arabino-hexose
11139,2-Deoxy-D-glucose
11140,C00586
11141,D-arabino-2-Deoxyhexose
11142,3-Hydroxybenzoate
11143,3-Hydroxybenzoic acid
11144,99-06-9
11145,C00587
11146,m-Hydroxybenzoic acid
11147,107-73-3
11148,C00588
11149,Choline phosphate
11150,O-Phosphocholine
11151,Phosphocholine
11152,Phosphorylcholine
11153,4-(3-Hydroxy-1-propenyl)-2-methoxyphenol
11154,C00590
11155,Coniferol
11156,Coniferyl alcohol
11157,trans-Coniferyl alcohol
11158,C00591
11159,N-Acylneuraminate
11160,2-Sulfoacetaldehyde
11161,32797-12-9
11162,C00593
11163,Sulfoacetaldehyde
11164,159694-16-3
11165,"2-Hydroxy-2,4-pentadienoate"
11166,"2-Hydroxypenta-2,4-dienoate"
11167,2-Oxopent-4-enoate
11168,C00596
11169,Oxopent-4-enoate
11170,"cis-2-Hydroxypenta-2,4-dienoate"
11171,3-Phosphoglycerate
11172,C00597
11173,Glycerate 3-phosphate
11174,4-Cholesten-3-one
11175,601-57-0
11176,C00599
11177,Cholest-4-en-3-one
11178,Cholestenone
11179,122-78-1
11180,C00601
11181,Phenylacetaldehyde
11182,alpha-Tolualdehyde
11183,C00602
11184,beta-D-Galactoside
11185,(-)-Ureidoglycolate
11186,(S)-Ureidoglycolate
11187,C00603
11188,"1,10-Phenanthroline"
11189,66-71-7
11190,C00604
11191,o-Phenanthroline
11192,"2,3-Dehydroacyl-CoA"
11193,C00605
11194,Dehydroacyl-CoA
11195,1115-65-7
11196,3-Sulfino-L-alanine
11197,3-Sulfinoalanine
11198,3-Sulphino-L-alanine
11199,C00606
11200,L-Cysteinesulfinic acid
11201,9007-28-7
11202,C00607
11203,Chondroitin sulfate
11204,C00608
11205,Deoxyribonucleotide
11206,C00609
11207,Long-chain aldehyde
11208,32181-59-2
11209,C00611
11210,N-Acetyllactosamine
11211,"beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine"
11212,"beta-D-Galactosyl-1,4-N-acetyl-beta-D-glucosamine"
11213,C00612
11214,N1-Acetylspermidine
11215,C00613
11216,Peptide L-arginine
11217,Protein-L-arginine
11218,C00614
11219,Protein L-glutamate
11220,Protein glutamate
11221,C00615
11222,Protein L-histidine
11223,Protein histidine
11224,[Protein]-L-histidine
11225,C00616
11226,Quercetin 3-sulfate
11227,C00617
11228,UDP-D-galacturonate
11229,UDP-alpha-D-galacturonate
11230,UDPgalacturonate
11231,3-Dehydro-L-gulonate
11232,C00618
11233,3-Oxo-Delta4-steroid
11234,C00619
11235,C00620
11236,D-Ribose 1-phosphate
11237,Ribose 1-phosphate
11238,alpha-D-Ribose 1-phosphate
11239,C00621
11240,Dolichol diphosphate
11241,Dolichyl diphosphate
11242,5746-57-6
11243,C00623
11244,L-Glycerol 1-phosphate
11245,sn-Glycerol 1-phosphate
11246,sn-Gro-1-P
11247,1188-37-0
11248,C00624
11249,N-Acetyl-L-glutamate
11250,N-Acetyl-L-glutamic acid
11251,C00625
11252,N-Acyl-D-mannosamine
11253,447-05-2
11254,C00627
11255,Pyridoxine 5'-phosphate
11256,Pyridoxine 5-phosphate
11257,Pyridoxine phosphate
11258,Pyridoxol 5'-phosphate
11259,"2,5-Dihydroxybenzoate"
11260,"2,5-Dihydroxybenzoic acid"
11261,490-79-9
11262,C00628
11263,Gentisate
11264,Gentisic acid
11265,Hydroquinonecarboxylic acid
11266,2-Methylpropanoyl-CoA
11267,2-Methylpropionyl-CoA
11268,C00630
11269,Isobutyryl-CoA
11270,2-Phospho-(R)-glycerate
11271,2-Phospho-D-glycerate
11272,C00631
11273,D-Glycerate 2-phosphate
11274,3-Hydroxyanthranilate
11275,3-Hydroxyanthranilic acid
11276,548-93-6
11277,C00632
11278,123-08-0
11279,4-Hydroxybenzaldehyde
11280,C00633
11281,p-Hydroxybenzaldehyde
11282,24967-93-9
11283,C00634
11284,Chondroitin 4'-sulfate
11285,Chondroitin 4-sulfate
11286,Chondroitin sulfate A
11287,25322-46-7
11288,C00635
11289,Chondroitin 6'-sulfate
11290,Chondroitin 6-sulfate
11291,Chondroitin sulfate C
11292,C00636
11293,D-Mannose 1-phosphate
11294,alpha-D-Mannose 1-phosphate
11295,2-(Indol-3-yl)acetaldehyde
11296,2591-98-2
11297,C00637
11298,Indole-3-acetaldehyde
11299,Indoleacetaldehyde
11300,C00638
11301,Higher fatty acid
11302,Long-chain fatty acid
11303,(+)-Prostaglandin F2a
11304,"(5Z,13E)-(15S)-9alpha,11alpha,15-Trihydroxyprosta-5,13-dienoate"
11305,"(5Z,9alpha,11alpha,13E,15S)-9,11,15-Trihydroxyprosta-5,13-dienoate"
11306,551-11-1
11307,"7-[3,5-Dihydroxy-2-(3-hydroxy-1-octenyl)cyclopentyl]-5-heptenoic acid"
11308,"9,11,15-Trihydroxy-(5Z,9a,11a,13E,15S)-prosta-5,13-dien-1-oic acid"
11309,"9a,11a-PGF2"
11310,Amoglandin
11311,C00639
11312,Cyclosin
11313,Dinoprost
11314,Enzaprost
11315,Enzaprost F
11316,PGF2a
11317,Panacelan
11318,Prostaglandin F2a
11319,Prostaglandin F2alpha
11320,Prostin F 2 alpha
11321,Protamodin
11322,U 14583
11323,(3S)-3-Hydroxyacyl-CoA
11324,(S)-3-Hydroxyacyl-CoA
11325,C00640
11326,"1,2-Diacyl-sn-glycerol"
11327,"1,2-Diacylglycerol"
11328,C00641
11329,"L-1,2-Diacylglycerol"
11330,156-38-7
11331,4-Hydroxyphenylacetate
11332,4-Hydroxyphenylacetic acid
11333,C00642
11334,4350-09-8
11335,5-Hydroxy-L-tryptophan
11336,C00643
11337,Oxitriptan
11338,15806-48-1
11339,C00644
11340,D-Mannitol 1-phosphate
11341,2-Acetamido-2-deoxy-D-mannose
11342,3615-17-6
11343,C00645
11344,N-Acetyl-D-mannosamine
11345,529-96-4
11346,C00647
11347,Pyridoxamine 5'-phosphate
11348,Pyridoxamine 5-phosphate
11349,Pyridoxamine phosphate
11350,4-Hydroxymandelonitrile
11351,C00650
11352,4-Methylene-L-glutamate
11353,C00651
11354,2782-09-4
11355,C00652
11356,"D-Arabinono-1,4-lactone"
11357,(Ribitol phosphate)n
11358,(Ribitol phosphate)n+1
11359,C00653
11360,Poly(ribitol phosphate)
11361,"Poly-1,5-ribitol phosphate"
11362,(9-D-Ribosylxanthine)-5'-phosphate
11363,523-98-8
11364,C00655
11365,XMP
11366,Xanthosine 5'-phosphate
11367,Xanthylic acid
11368,(2E)-2-Enoyl-CoA
11369,C00658
11370,"trans-2,3-Dehydroacyl-CoA"
11371,"trans-2,3-Didehydroacyl-CoA"
11372,trans-2-Enoyl-CoA
11373,trans-Didehydroacyl-CoA
11374,2-Aceto-2-hydroxybutanoate
11375,C00659
11376,591-59-3
11377,C00661
11378,Glyceraldehyde 3-phosphate
11379,C00662
11380,Reduced adrenal ferredoxin
11381,Reduced adrenodoxin
11382,C00663
11383,beta-D-Glucose 1-phosphate
11384,5-Formimidoyltetrahydrofolate
11385,5-Formiminotetrahydrofolate
11386,C00664
11387,C00665
11388,"D-Fructose 2,6-bisphosphate"
11389,"beta-D-Fructose 2,6-bisphosphate"
11390,C00666
11391,"LL-2,6-Diaminoheptanedioate"
11392,"LL-2,6-Diaminopimelate"
11393,"LL-2,6-Diaminopimelic acid"
11394,C00667
11395,Oxidized adrenal ferredoxin
11396,Oxidized adrenodoxin
11397,C00668
11398,alpha-D-Glucose 6-phosphate
11399,5-L-Glutamyl-L-cysteine
11400,636-58-8
11401,C00669
11402,L-gamma-Glutamylcysteine
11403,gamma-Glutamylcysteine
11404,gamma-L-Glutamyl-L-cysteine
11405,28319-77-9
11406,C00670
11407,Glycerophosphocholine
11408,sn-Glycero-3-phosphocholine
11409,(3S)-3-Methyl-2-oxopentanoate
11410,(3S)-3-Methyl-2-oxopentanoic acid
11411,(S)-3-Methyl-2-oxopentanoate
11412,(S)-3-Methyl-2-oxopentanoic acid
11413,C00671
11414,17210-42-3
11415,2-Deoxy-D-ribose 1-phosphate
11416,2-Deoxy-alpha-D-ribose 1-phosphate
11417,C00672
11418,2-Deoxy-D-ribose 5-phosphate
11419,C00673
11420,"5alpha-Androstane-3,17-dione"
11421,846-46-8
11422,Androstanedione
11423,C00674
11424,2'-Deoxyribonucleoside 3'-phosphate
11425,C00675
11426,Deoxynucleoside 3'-phosphate
11427,2'-Deoxynucleoside 5'-monophosphate
11428,2'-Deoxynucleoside 5'-phosphate
11429,2'-Deoxyribonucleoside 5'-monophosphate
11430,2'-Deoxyribonucleoside 5'-phosphate
11431,C00676
11432,Deoxynucleoside 5'-phosphate
11433,2'-Deoxyribonucleoside 5'-triphosphate
11434,2'-Deoxyribonucleoside triphosphate
11435,C00677
11436,Deoxynucleoside triphosphate
11437,"(2R,3S)-2,3-Dihydroxy-5-oxohexanedioate"
11438,5-Dehydro-4-deoxy-D-glucarate
11439,C00679
11440,C00680
11441,"meso-2,6-Diaminoheptanedioate"
11442,"meso-2,6-Diaminopimelate"
11443,"meso-2,6-Diaminopimelic acid"
11444,meso-Diaminoheptanedioate
11445,1-Acyl-sn-glycerol 3-phosphate
11446,2-Lysophosphatidate
11447,C00681
11448,Lysophosphatidate
11449,Lysophosphatidic acid
11450,2-Hydroxymuconate semialdehyde
11451,2-Hydroxymuconate-6-semialdehyde
11452,2-Hydroxymuconic semialdehyde
11453,3270-98-2
11454,C00682
11455,(2S)-Methylmalonyl-CoA
11456,(S)-Methylmalonyl-CoA
11457,(S)-Methylmalonyl-coenzyme A
11458,C00683
11459,D-Methylmalonyl-CoA
11460,2-Dehydro-3-deoxy-L-arabinonate
11461,2-Dehydro-3-deoxy-L-pentonate
11462,C00684
11463,3-Oxoacyl-[acyl-carrier protein]
11464,C00685
11465,C00686
11466,N-Acyl-D-mannosamine 6-phosphate
11467,C00688
11468,dTDP-4-dehydro-6-deoxy-beta-L-mannose
11469,dTDP-4-dehydro-beta-L-rhamnose
11470,dTDP-4-oxo-6-deoxy-L-mannose
11471,dTDP-4-oxo-L-rhamnose
11472,4484-88-2
11473,C00689
11474,Trehalose 6-phosphate
11475,"alpha,alpha'-Trehalose 6-phosphate"
11476,"2,4,6/3,5-Pentahydroxycyclohexanone"
11477,2-Inosose
11478,488-64-2
11479,C00691
11480,scyllo-Inosose
11481,C00692
11482,UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate
11483,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate
11484,C00693
11485,"trans-2,3-Dehydroacyl-[acyl-carrier protein]"
11486,trans-2-Enoyl-[acyl-carrier protein]
11487,C00694
11488,beta-D-Galactosyl-(1->4)-N-acetyl-D-glucosaminyl-R
11489,beta-D-Galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-R
11490,"beta-D-Galactosyl-1,4-N-acetyl-D-glucosaminyl-R"
11491,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate"
11492,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid"
11493,81-25-4
11494,C00695
11495,Cholate
11496,Cholic acid
11497,"(5Z,13E)-(15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate"
11498,"(5Z,13E,15S)-9alpha,15-Dihydroxy-11-oxoprosta-5,13-dienoate"
11499,41598-07-6
11500,C00696
11501,PGD2
11502,Prostaglandin D2
11503,7727-37-9
11504,C00697
11505,N2
11506,Nitrogen
11507,16887-00-6
11508,C00698
11509,Chloride
11510,Chloride ion
11511,Cl-
11512,6253-56-1
11513,C00700
11514,XTP
11515,Xanthosine 5'-triphosphate
11516,Base
11517,Base1
11518,Base2
11519,C00701
11520,Nucleobase
11521,C00703
11522,Hg2+
11523,Mercuric ion
11524,Mercury(2+)
11525,C00704
11526,O2-
11527,O2.-
11528,Superoxide anion
11529,2'-Deoxycytidine 5'-diphosphate
11530,2'-Deoxycytidine diphosphate
11531,800-73-7
11532,C00705
11533,dCDP
11534,Amine
11535,C00706
11536,Primary amine
11537,Substituted amine
11538,9014-63-5
11539,C00707
11540,Xylan
11541,C00708
11542,I-
11543,Iodide
11544,2-Hydroxybutanedioic acid
11545,617-48-1
11546,C00711
11547,Malate
11548,Malic acid
11549,(9Z)-Octadecenoic acid
11550,(Z)-Octadec-9-enoic acid
11551,112-80-1
11552,C00712
11553,Oleate
11554,Oleic acid
11555,33401-87-5
11556,C00713
11557,Panose
11558,9000-69-5
11559,C00714
11560,Pectin
11561,"Poly(1,4-alpha-D-galacturonide)"
11562,2-Amino-4-hydroxypteridine
11563,2-Amino-4-oxopteridine
11564,2236-60-4
11565,C00715
11566,Pterin
11567,2-Amino-3-hydroxypropionic acid
11568,3-Hydroxyalanine
11569,302-84-1
11570,C00716
11571,Serine
11572,Alditol
11573,C00717
11574,Glycitol
11575,Sugar alcohol
11576,"(1,4-alpha-D-Glucosyl)n"
11577,"(1,4-alpha-D-Glucosyl)n+1"
11578,"(1,4-alpha-D-Glucosyl)n-1"
11579,"1,4-alpha-D-Glucan"
11580,"4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose"
11581,9005-82-7
11582,Amylose
11583,Amylose chain
11584,C00718
11585,107-43-7
11586,Betaine
11587,C00719
11588,Glycine betaine
11589,"N,N,N-Trimethylglycine"
11590,Trimethylaminoacetate
11591,Trimethylammonioacetate
11592,24959-67-9
11593,C00720
11594,RBr
11595,9004-53-9
11596,C00721
11597,Dextrin
11598,Alkene oxide
11599,C00722
11600,Epoxide
11601,Olefin oxide
11602,Oxirane
11603,9004-10-8
11604,C00723
11605,Insulin
11606,62-46-4
11607,C00725
11608,DL-Thioctic acid
11609,Lipoate
11610,Lipoic acid
11611,Thioctic acid
11612,dl-alpha-Lipoic acid
11613,C00726
11614,Nitrile
11615,R-CN
11616,"3,5-Dihydroxytoluene"
11617,"3,5-Toluenediol"
11618,"5-Methyl-1,3-benzenediol"
11619,5-Methylresorcinol
11620,504-15-4
11621,C00727
11622,Orcinol
11623,120-29-6
11624,3alpha-Tropanol
11625,C00729
11626,Tropine
11627,58970-76-6
11628,C00732
11629,Ubenimex
11630,C00734
11631,Chitosan
11632,"beta-1,4-Poly-D-glucosamine"
11633,"11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione"
11634,50-23-7
11635,C00735
11636,Cortisol
11637,Hydrocortisone
11638,Kendall's compound F
11639,Reichstein's substance M
11640,2-Amino-3-mercaptopropionic acid
11641,3374-22-9
11642,C00736
11643,Cysteine
11644,C00737
11645,D-Aldose
11646,D-Aldose1
11647,D-Aldose2
11648,C00738
11649,D-Hexose
11650,Hexose
11651,923-27-3
11652,C00739
11653,"D-2,6-Diaminohexanoic acid"
11654,D-Lysine
11655,312-84-5
11656,C00740
11657,D-Serine
11658,"2,3-Butanedione"
11659,431-03-8
11660,Biacetyl
11661,C00741
11662,Diacetyl
11663,Dimethylglyoxal
11664,7782-41-4
11665,C00742
11666,F-
11667,Fluoride
11668,Fluoride ion
11669,11049-15-3
11670,C00744
11671,Macrocin
11672,Tylosin C
11673,(S)-3-(1-Methylpyrrolidin-2-yl)pyridine
11674,(S)-Nicotine
11675,54-11-5
11676,C00745
11677,Nicotine
11678,50-56-6
11679,C00746
11680,OT
11681,OXT
11682,Ocytocin
11683,Oxytocin
11684,110-86-1
11685,Azabenzene
11686,C00747
11687,Pyridine
11688,C00748
11689,Siroheme
11690,71-44-3
11691,C00750
11692,"N,N'-Bis(3-aminopropyl)-1,4-butanediamine"
11693,Spermine
11694,111-02-4
11695,C00751
11696,Spinacene
11697,Squalene
11698,Supraene
11699,9002-04-4
11700,C00752
11701,Coagulation factor II
11702,Thrombin
11703,7440-33-7
11704,C00753
11705,Tungsten
11706,121-33-5
11707,4-Hydroxy-3-methoxy-benzaldehyde
11708,4-Hydroxy-3-methoxybenzaldehyde
11709,C00755
11710,Vanillaldehyde
11711,Vanillin
11712,1-Octanol
11713,111-87-5
11714,C00756
11715,2086-83-1
11716,Berberine
11717,C00757
11718,Umbellatine
11719,486-60-2
11720,5-Hydroxyfuranocoumarin
11721,5-Hydroxypsoralen
11722,Bergaptol
11723,C00758
11724,C00759
11725,Caldesmon
11726,"(1,4-beta-D-Glucosyl)n"
11727,"(1,4-beta-D-Glucosyl)n+1"
11728,"(1,4-beta-D-Glucosyl)n-1"
11729,"1,4-beta-D-Glucan"
11730,9004-34-6
11731,C00760
11732,Cellulose
11733,Microcrystalline cellulose
11734,531-29-3
11735,C00761
11736,Coniferin
11737,"17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione"
11738,53-06-5
11739,C00762
11740,Cortisone
11741,Kendall's compound E
11742,Reichstein's substance Fa
11743,344-25-2
11744,C00763
11745,D-Proline
11746,3615-56-3
11747,C00764
11748,D-Sorbose
11749,D-xylo-Hexulose
11750,11024-24-1
11751,C00765
11752,Digitonin
11753,"2,3-Dihydroflavone"
11754,C00766
11755,Flavanone
11756,4998-57-6
11757,C00768
11758,Histidine
